Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,pdc
BFO,bse_fo,M&MFIN,858994,SO,PE,325,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24JUL325PE,M&MFIN 11JUL24 325 PE,2024-07-11,2000,0.05,
BFO,bse_fo,M&MFIN,853577,SO,PE,330,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24JUL330PE,M&MFIN 11JUL24 330 PE,2024-07-11,2000,0.05,
BFO,bse_fo,M&MFIN,854125,SO,PE,335,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24JUL335PE,M&MFIN 11JUL24 335 PE,2024-07-11,2000,0.05,
BFO,bse_fo,M&MFIN,2248364,SO,PE,340,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24JUL340PE,M&MFIN 11JUL24 340 PE,2024-07-11,2000,0.05,
BFO,bse_fo,M&MFIN,856308,SO,CE,265,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP265CE,M&MFIN 12SEP24 265 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,861320,SO,CE,270,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP270CE,M&MFIN 12SEP24 270 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,861856,SO,CE,275,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP275CE,M&MFIN 12SEP24 275 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,856314,SO,CE,280,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP280CE,M&MFIN 12SEP24 280 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,856856,SO,CE,285,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP285CE,M&MFIN 12SEP24 285 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,861860,SO,CE,290,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP290CE,M&MFIN 12SEP24 290 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,862413,SO,CE,295,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP295CE,M&MFIN 12SEP24 295 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,857485,SO,CE,300,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP300CE,M&MFIN 12SEP24 300 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,858010,SO,CE,305,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP305CE,M&MFIN 12SEP24 305 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,863066,SO,CE,310,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP310CE,M&MFIN 12SEP24 310 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,863587,SO,CE,315,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP315CE,M&MFIN 12SEP24 315 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,858018,SO,CE,320,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP320CE,M&MFIN 12SEP24 320 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,858532,SO,CE,325,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP325CE,M&MFIN 12SEP24 325 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,863590,SO,CE,330,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP330CE,M&MFIN 12SEP24 330 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,853672,SO,CE,335,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP335CE,M&MFIN 12SEP24 335 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,865425,SO,CE,340,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP340CE,M&MFIN 12SEP24 340 CE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,854298,SO,PE,265,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP265PE,M&MFIN 12SEP24 265 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,859196,SO,PE,270,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP270PE,M&MFIN 12SEP24 270 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,859827,SO,PE,275,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP275PE,M&MFIN 12SEP24 275 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,854304,SO,PE,280,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP280PE,M&MFIN 12SEP24 280 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,854863,SO,PE,285,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP285PE,M&MFIN 12SEP24 285 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,859835,SO,PE,290,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP290PE,M&MFIN 12SEP24 290 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,860400,SO,PE,295,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP295PE,M&MFIN 12SEP24 295 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,861314,SO,PE,300,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP300PE,M&MFIN 12SEP24 300 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,861852,SO,PE,305,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP305PE,M&MFIN 12SEP24 305 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,856309,SO,PE,310,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP310PE,M&MFIN 12SEP24 310 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,856852,SO,PE,315,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP315PE,M&MFIN 12SEP24 315 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,861857,SO,PE,320,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP320PE,M&MFIN 12SEP24 320 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,862410,SO,PE,325,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP325PE,M&MFIN 12SEP24 325 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,856857,SO,PE,330,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP330PE,M&MFIN 12SEP24 330 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,857425,SO,PE,335,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP335PE,M&MFIN 12SEP24 335 PE,2024-09-12,2000,0.05,
BFO,bse_fo,M&MFIN,865835,SO,PE,340,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN24SEP340PE,M&MFIN 12SEP24 340 PE,2024-09-12,2000,0.05,
BFO,bse_fo,MGL,2073036,SO,CE,1460,MAHANAGAR GAS LIMITED,MGL24AUG1460CE,MGL 08AUG24 1460 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2069519,SO,CE,1480,MAHANAGAR GAS LIMITED,MGL24AUG1480CE,MGL 08AUG24 1480 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2066827,SO,CE,1500,MAHANAGAR GAS LIMITED,MGL24AUG1500CE,MGL 08AUG24 1500 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2078780,SO,CE,1520,MAHANAGAR GAS LIMITED,MGL24AUG1520CE,MGL 08AUG24 1520 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2074677,SO,CE,1540,MAHANAGAR GAS LIMITED,MGL24AUG1540CE,MGL 08AUG24 1540 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2071305,SO,CE,1560,MAHANAGAR GAS LIMITED,MGL24AUG1560CE,MGL 08AUG24 1560 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2067965,SO,CE,1580,MAHANAGAR GAS LIMITED,MGL24AUG1580CE,MGL 08AUG24 1580 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2080160,SO,CE,1600,MAHANAGAR GAS LIMITED,MGL24AUG1600CE,MGL 08AUG24 1600 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2076823,SO,CE,1620,MAHANAGAR GAS LIMITED,MGL24AUG1620CE,MGL 08AUG24 1620 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2069378,SO,CE,1640,MAHANAGAR GAS LIMITED,MGL24AUG1640CE,MGL 08AUG24 1640 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2080426,SO,CE,1660,MAHANAGAR GAS LIMITED,MGL24AUG1660CE,MGL 08AUG24 1660 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2077575,SO,CE,1680,MAHANAGAR GAS LIMITED,MGL24AUG1680CE,MGL 08AUG24 1680 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2074514,SO,CE,1700,MAHANAGAR GAS LIMITED,MGL24AUG1700CE,MGL 08AUG24 1700 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,858352,SO,CE,1720,MAHANAGAR GAS LIMITED,MGL24AUG1720CE,MGL 08AUG24 1720 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,858918,SO,CE,1740,MAHANAGAR GAS LIMITED,MGL24AUG1740CE,MGL 08AUG24 1740 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2091591,SO,CE,1760,MAHANAGAR GAS LIMITED,MGL24AUG1760CE,MGL 08AUG24 1760 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2091302,SO,CE,1780,MAHANAGAR GAS LIMITED,MGL24AUG1780CE,MGL 08AUG24 1780 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2091097,SO,CE,1800,MAHANAGAR GAS LIMITED,MGL24AUG1800CE,MGL 08AUG24 1800 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865765,SO,CE,1820,MAHANAGAR GAS LIMITED,MGL24AUG1820CE,MGL 08AUG24 1820 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865833,SO,CE,1840,MAHANAGAR GAS LIMITED,MGL24AUG1840CE,MGL 08AUG24 1840 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865893,SO,CE,1860,MAHANAGAR GAS LIMITED,MGL24AUG1860CE,MGL 08AUG24 1860 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865948,SO,CE,1880,MAHANAGAR GAS LIMITED,MGL24AUG1880CE,MGL 08AUG24 1880 CE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2073005,SO,PE,1460,MAHANAGAR GAS LIMITED,MGL24AUG1460PE,MGL 08AUG24 1460 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2069499,SO,PE,1480,MAHANAGAR GAS LIMITED,MGL24AUG1480PE,MGL 08AUG24 1480 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2066805,SO,PE,1500,MAHANAGAR GAS LIMITED,MGL24AUG1500PE,MGL 08AUG24 1500 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2078758,SO,PE,1520,MAHANAGAR GAS LIMITED,MGL24AUG1520PE,MGL 08AUG24 1520 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2074647,SO,PE,1540,MAHANAGAR GAS LIMITED,MGL24AUG1540PE,MGL 08AUG24 1540 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2071268,SO,PE,1560,MAHANAGAR GAS LIMITED,MGL24AUG1560PE,MGL 08AUG24 1560 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2067935,SO,PE,1580,MAHANAGAR GAS LIMITED,MGL24AUG1580PE,MGL 08AUG24 1580 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2080141,SO,PE,1600,MAHANAGAR GAS LIMITED,MGL24AUG1600PE,MGL 08AUG24 1600 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2076780,SO,PE,1620,MAHANAGAR GAS LIMITED,MGL24AUG1620PE,MGL 08AUG24 1620 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2069341,SO,PE,1640,MAHANAGAR GAS LIMITED,MGL24AUG1640PE,MGL 08AUG24 1640 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2080400,SO,PE,1660,MAHANAGAR GAS LIMITED,MGL24AUG1660PE,MGL 08AUG24 1660 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2077531,SO,PE,1680,MAHANAGAR GAS LIMITED,MGL24AUG1680PE,MGL 08AUG24 1680 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2074476,SO,PE,1700,MAHANAGAR GAS LIMITED,MGL24AUG1700PE,MGL 08AUG24 1700 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,863006,SO,PE,1720,MAHANAGAR GAS LIMITED,MGL24AUG1720PE,MGL 08AUG24 1720 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,863534,SO,PE,1740,MAHANAGAR GAS LIMITED,MGL24AUG1740PE,MGL 08AUG24 1740 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2091587,SO,PE,1760,MAHANAGAR GAS LIMITED,MGL24AUG1760PE,MGL 08AUG24 1760 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2091298,SO,PE,1780,MAHANAGAR GAS LIMITED,MGL24AUG1780PE,MGL 08AUG24 1780 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2091092,SO,PE,1800,MAHANAGAR GAS LIMITED,MGL24AUG1800PE,MGL 08AUG24 1800 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865118,SO,PE,1820,MAHANAGAR GAS LIMITED,MGL24AUG1820PE,MGL 08AUG24 1820 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865190,SO,PE,1840,MAHANAGAR GAS LIMITED,MGL24AUG1840PE,MGL 08AUG24 1840 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865873,SO,PE,1860,MAHANAGAR GAS LIMITED,MGL24AUG1860PE,MGL 08AUG24 1860 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,865936,SO,PE,1880,MAHANAGAR GAS LIMITED,MGL24AUG1880PE,MGL 08AUG24 1880 PE,2024-08-08,400,0.05,
BFO,bse_fo,MGL,2245012,SF,,0,MAHANAGAR GAS LIMITED,MGL24JULFUT,MGL 11JUL24 FUT,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2079349,SF,,0,MAHANAGAR GAS LIMITED,MGL24AUGFUT,MGL 08AUG24 FUT,2024-08-08,400,0.05,
BFO,bse_fo,MGL,858689,SF,,0,MAHANAGAR GAS LIMITED,MGL24SEPFUT,MGL 12SEP24 FUT,2024-09-12,400,0.05,
BFO,bse_fo,MGL,2254031,SO,CE,1460,MAHANAGAR GAS LIMITED,MGL24JUL1460CE,MGL 11JUL24 1460 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2251193,SO,CE,1480,MAHANAGAR GAS LIMITED,MGL24JUL1480CE,MGL 11JUL24 1480 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2246603,SO,CE,1500,MAHANAGAR GAS LIMITED,MGL24JUL1500CE,MGL 11JUL24 1500 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2328190,SO,CE,1520,MAHANAGAR GAS LIMITED,MGL24JUL1520CE,MGL 11JUL24 1520 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2325075,SO,CE,1540,MAHANAGAR GAS LIMITED,MGL24JUL1540CE,MGL 11JUL24 1540 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2323685,SO,CE,1560,MAHANAGAR GAS LIMITED,MGL24JUL1560CE,MGL 11JUL24 1560 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2322393,SO,CE,1580,MAHANAGAR GAS LIMITED,MGL24JUL1580CE,MGL 11JUL24 1580 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2023080,SO,CE,1600,MAHANAGAR GAS LIMITED,MGL24JUL1600CE,MGL 11JUL24 1600 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2025040,SO,CE,1620,MAHANAGAR GAS LIMITED,MGL24JUL1620CE,MGL 11JUL24 1620 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2031275,SO,CE,1640,MAHANAGAR GAS LIMITED,MGL24JUL1640CE,MGL 11JUL24 1640 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2042012,SO,CE,1660,MAHANAGAR GAS LIMITED,MGL24JUL1660CE,MGL 11JUL24 1660 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2058174,SO,CE,1680,MAHANAGAR GAS LIMITED,MGL24JUL1680CE,MGL 11JUL24 1680 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2076327,SO,CE,1700,MAHANAGAR GAS LIMITED,MGL24JUL1700CE,MGL 11JUL24 1700 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,855755,SO,CE,1720,MAHANAGAR GAS LIMITED,MGL24JUL1720CE,MGL 11JUL24 1720 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,856267,SO,CE,1740,MAHANAGAR GAS LIMITED,MGL24JUL1740CE,MGL 11JUL24 1740 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2091737,SO,CE,1760,MAHANAGAR GAS LIMITED,MGL24JUL1760CE,MGL 11JUL24 1760 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2091448,SO,CE,1780,MAHANAGAR GAS LIMITED,MGL24JUL1780CE,MGL 11JUL24 1780 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2091238,SO,CE,1800,MAHANAGAR GAS LIMITED,MGL24JUL1800CE,MGL 11JUL24 1800 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,865481,SO,CE,1820,MAHANAGAR GAS LIMITED,MGL24JUL1820CE,MGL 11JUL24 1820 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,865547,SO,CE,1840,MAHANAGAR GAS LIMITED,MGL24JUL1840CE,MGL 11JUL24 1840 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,865606,SO,CE,1860,MAHANAGAR GAS LIMITED,MGL24JUL1860CE,MGL 11JUL24 1860 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,865664,SO,CE,1880,MAHANAGAR GAS LIMITED,MGL24JUL1880CE,MGL 11JUL24 1880 CE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2254020,SO,PE,1460,MAHANAGAR GAS LIMITED,MGL24JUL1460PE,MGL 11JUL24 1460 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2251174,SO,PE,1480,MAHANAGAR GAS LIMITED,MGL24JUL1480PE,MGL 11JUL24 1480 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2246584,SO,PE,1500,MAHANAGAR GAS LIMITED,MGL24JUL1500PE,MGL 11JUL24 1500 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2328056,SO,PE,1520,MAHANAGAR GAS LIMITED,MGL24JUL1520PE,MGL 11JUL24 1520 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2325039,SO,PE,1540,MAHANAGAR GAS LIMITED,MGL24JUL1540PE,MGL 11JUL24 1540 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2323676,SO,PE,1560,MAHANAGAR GAS LIMITED,MGL24JUL1560PE,MGL 11JUL24 1560 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2322389,SO,PE,1580,MAHANAGAR GAS LIMITED,MGL24JUL1580PE,MGL 11JUL24 1580 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2023074,SO,PE,1600,MAHANAGAR GAS LIMITED,MGL24JUL1600PE,MGL 11JUL24 1600 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2025038,SO,PE,1620,MAHANAGAR GAS LIMITED,MGL24JUL1620PE,MGL 11JUL24 1620 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2031271,SO,PE,1640,MAHANAGAR GAS LIMITED,MGL24JUL1640PE,MGL 11JUL24 1640 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2041984,SO,PE,1660,MAHANAGAR GAS LIMITED,MGL24JUL1660PE,MGL 11JUL24 1660 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2058169,SO,PE,1680,MAHANAGAR GAS LIMITED,MGL24JUL1680PE,MGL 11JUL24 1680 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2076276,SO,PE,1700,MAHANAGAR GAS LIMITED,MGL24JUL1700PE,MGL 11JUL24 1700 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,860277,SO,PE,1720,MAHANAGAR GAS LIMITED,MGL24JUL1720PE,MGL 11JUL24 1720 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,860856,SO,PE,1740,MAHANAGAR GAS LIMITED,MGL24JUL1740PE,MGL 11JUL24 1740 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2091730,SO,PE,1760,MAHANAGAR GAS LIMITED,MGL24JUL1760PE,MGL 11JUL24 1760 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2091444,SO,PE,1780,MAHANAGAR GAS LIMITED,MGL24JUL1780PE,MGL 11JUL24 1780 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,2091234,SO,PE,1800,MAHANAGAR GAS LIMITED,MGL24JUL1800PE,MGL 11JUL24 1800 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,865970,SO,PE,1820,MAHANAGAR GAS LIMITED,MGL24JUL1820PE,MGL 11JUL24 1820 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,864864,SO,PE,1840,MAHANAGAR GAS LIMITED,MGL24JUL1840PE,MGL 11JUL24 1840 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,864931,SO,PE,1860,MAHANAGAR GAS LIMITED,MGL24JUL1860PE,MGL 11JUL24 1860 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,864989,SO,PE,1880,MAHANAGAR GAS LIMITED,MGL24JUL1880PE,MGL 11JUL24 1880 PE,2024-07-11,400,0.05,
BFO,bse_fo,MGL,856672,SO,CE,1460,MAHANAGAR GAS LIMITED,MGL24SEP1460CE,MGL 12SEP24 1460 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,857256,SO,CE,1480,MAHANAGAR GAS LIMITED,MGL24SEP1480CE,MGL 12SEP24 1480 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,858349,SO,CE,1500,MAHANAGAR GAS LIMITED,MGL24SEP1500CE,MGL 12SEP24 1500 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,858915,SO,CE,1520,MAHANAGAR GAS LIMITED,MGL24SEP1520CE,MGL 12SEP24 1520 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,859494,SO,CE,1540,MAHANAGAR GAS LIMITED,MGL24SEP1540CE,MGL 12SEP24 1540 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,860111,SO,CE,1560,MAHANAGAR GAS LIMITED,MGL24SEP1560CE,MGL 12SEP24 1560 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,860698,SO,CE,1580,MAHANAGAR GAS LIMITED,MGL24SEP1580CE,MGL 12SEP24 1580 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,857165,SO,CE,1600,MAHANAGAR GAS LIMITED,MGL24SEP1600CE,MGL 12SEP24 1600 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,857707,SO,CE,1620,MAHANAGAR GAS LIMITED,MGL24SEP1620CE,MGL 12SEP24 1620 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,858213,SO,CE,1640,MAHANAGAR GAS LIMITED,MGL24SEP1640CE,MGL 12SEP24 1640 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,858755,SO,CE,1660,MAHANAGAR GAS LIMITED,MGL24SEP1660CE,MGL 12SEP24 1660 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,859333,SO,CE,1680,MAHANAGAR GAS LIMITED,MGL24SEP1680CE,MGL 12SEP24 1680 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,860604,SO,CE,1700,MAHANAGAR GAS LIMITED,MGL24SEP1700CE,MGL 12SEP24 1700 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,861162,SO,CE,1720,MAHANAGAR GAS LIMITED,MGL24SEP1720CE,MGL 12SEP24 1720 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,861684,SO,CE,1740,MAHANAGAR GAS LIMITED,MGL24SEP1740CE,MGL 12SEP24 1740 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,865814,SO,CE,1760,MAHANAGAR GAS LIMITED,MGL24SEP1760CE,MGL 12SEP24 1760 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,865870,SO,CE,1780,MAHANAGAR GAS LIMITED,MGL24SEP1780CE,MGL 12SEP24 1780 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,865501,SO,CE,1800,MAHANAGAR GAS LIMITED,MGL24SEP1800CE,MGL 12SEP24 1800 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,865564,SO,CE,1820,MAHANAGAR GAS LIMITED,MGL24SEP1820CE,MGL 12SEP24 1820 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,865628,SO,CE,1840,MAHANAGAR GAS LIMITED,MGL24SEP1840CE,MGL 12SEP24 1840 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,865678,SO,CE,1860,MAHANAGAR GAS LIMITED,MGL24SEP1860CE,MGL 12SEP24 1860 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,865730,SO,CE,1880,MAHANAGAR GAS LIMITED,MGL24SEP1880CE,MGL 12SEP24 1880 CE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,861257,SO,PE,1460,MAHANAGAR GAS LIMITED,MGL24SEP1460PE,MGL 12SEP24 1460 PE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,861796,SO,PE,1480,MAHANAGAR GAS LIMITED,MGL24SEP1480PE,MGL 12SEP24 1480 PE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,863005,SO,PE,1500,MAHANAGAR GAS LIMITED,MGL24SEP1500PE,MGL 12SEP24 1500 PE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,863533,SO,PE,1520,MAHANAGAR GAS LIMITED,MGL24SEP1520PE,MGL 12SEP24 1520 PE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,853619,SO,PE,1540,MAHANAGAR GAS LIMITED,MGL24SEP1540PE,MGL 12SEP24 1540 PE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,854175,SO,PE,1560,MAHANAGAR GAS LIMITED,MGL24SEP1560PE,MGL 12SEP24 1560 PE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,854715,SO,PE,1580,MAHANAGAR GAS LIMITED,MGL24SEP1580PE,MGL 12SEP24 1580 PE,2024-09-12,400,0.05,
BFO,bse_fo,MGL,861703,SO,PE,1600,MAHANAGAR GAS LIMITED,MGL24SEP1600PE,MGL 12SEP24 1600 PE,2024-09-12,400,0.05,
