Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,BANKNIFTY,46472,OPTIDX,PE,49200,BANKNIFTY,BANKNIFTY 28th AUG 49200 PE,BANKNIFTY28AUG24P49200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,46473,OPTIDX,CE,49300,BANKNIFTY,BANKNIFTY 28th AUG 49300 CE,BANKNIFTY28AUG24C49300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,46474,OPTIDX,PE,49300,BANKNIFTY,BANKNIFTY 28th AUG 49300 PE,BANKNIFTY28AUG24P49300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,46475,OPTIDX,CE,49400,BANKNIFTY,BANKNIFTY 28th AUG 49400 CE,BANKNIFTY28AUG24C49400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,46476,OPTIDX,PE,49400,BANKNIFTY,BANKNIFTY 28th AUG 49400 PE,BANKNIFTY28AUG24P49400,2024-08-28,15,0.05
NFO,nse_fo,NIFTYNXT50,46477,OPTIDX,CE,59400,NIFTYNXT50,NIFTYNXT50 30th AUG 59400 CE,NIFTYNXT5030AUG24C59400,2024-08-30,10,0.05
NFO,nse_fo,BANKNIFTY,46479,OPTIDX,CE,49500,BANKNIFTY,BANKNIFTY 28th AUG 49500 CE,BANKNIFTY28AUG24C49500,2024-08-28,15,0.05
NFO,nse_fo,NIFTYNXT50,46481,OPTIDX,PE,59400,NIFTYNXT50,NIFTYNXT50 30th AUG 59400 PE,NIFTYNXT5030AUG24P59400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46482,OPTIDX,CE,59500,NIFTYNXT50,NIFTYNXT50 30th AUG 59500 CE,NIFTYNXT5030AUG24C59500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46487,OPTIDX,PE,59500,NIFTYNXT50,NIFTYNXT50 30th AUG 59500 PE,NIFTYNXT5030AUG24P59500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46488,OPTIDX,CE,59600,NIFTYNXT50,NIFTYNXT50 30th AUG 59600 CE,NIFTYNXT5030AUG24C59600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46490,OPTIDX,PE,59600,NIFTYNXT50,NIFTYNXT50 30th AUG 59600 PE,NIFTYNXT5030AUG24P59600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46491,OPTIDX,CE,59700,NIFTYNXT50,NIFTYNXT50 30th AUG 59700 CE,NIFTYNXT5030AUG24C59700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46497,OPTIDX,PE,59700,NIFTYNXT50,NIFTYNXT50 30th AUG 59700 PE,NIFTYNXT5030AUG24P59700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46498,OPTIDX,CE,59800,NIFTYNXT50,NIFTYNXT50 30th AUG 59800 CE,NIFTYNXT5030AUG24C59800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46500,OPTIDX,PE,59800,NIFTYNXT50,NIFTYNXT50 30th AUG 59800 PE,NIFTYNXT5030AUG24P59800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46501,OPTIDX,CE,59900,NIFTYNXT50,NIFTYNXT50 30th AUG 59900 CE,NIFTYNXT5030AUG24C59900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46502,OPTIDX,PE,59900,NIFTYNXT50,NIFTYNXT50 30th AUG 59900 PE,NIFTYNXT5030AUG24P59900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46508,OPTIDX,CE,60000,NIFTYNXT50,NIFTYNXT50 30th AUG 60000 CE,NIFTYNXT5030AUG24C60000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46509,OPTIDX,PE,60000,NIFTYNXT50,NIFTYNXT50 30th AUG 60000 PE,NIFTYNXT5030AUG24P60000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46510,OPTIDX,CE,60100,NIFTYNXT50,NIFTYNXT50 30th AUG 60100 CE,NIFTYNXT5030AUG24C60100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46517,OPTIDX,PE,60100,NIFTYNXT50,NIFTYNXT50 30th AUG 60100 PE,NIFTYNXT5030AUG24P60100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46522,OPTIDX,CE,60200,NIFTYNXT50,NIFTYNXT50 30th AUG 60200 CE,NIFTYNXT5030AUG24C60200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46523,OPTIDX,PE,60200,NIFTYNXT50,NIFTYNXT50 30th AUG 60200 PE,NIFTYNXT5030AUG24P60200,2024-08-30,10,0.05
NFO,nse_fo,MGL,46525,OPTSTK,CE,2060,MAHANAGAR GAS LTD.,MGL JUL 2060 CE,MGL25JUL24C2060,2024-07-25,400,0.05
NFO,nse_fo,NIFTYNXT50,46526,OPTIDX,CE,60300,NIFTYNXT50,NIFTYNXT50 30th AUG 60300 CE,NIFTYNXT5030AUG24C60300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46533,OPTIDX,PE,60300,NIFTYNXT50,NIFTYNXT50 30th AUG 60300 PE,NIFTYNXT5030AUG24P60300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46534,OPTIDX,CE,60400,NIFTYNXT50,NIFTYNXT50 30th AUG 60400 CE,NIFTYNXT5030AUG24C60400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46536,OPTIDX,PE,60400,NIFTYNXT50,NIFTYNXT50 30th AUG 60400 PE,NIFTYNXT5030AUG24P60400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46539,OPTIDX,CE,60500,NIFTYNXT50,NIFTYNXT50 30th AUG 60500 CE,NIFTYNXT5030AUG24C60500,2024-08-30,10,0.05
NFO,nse_fo,MGL,46547,OPTSTK,PE,2060,MAHANAGAR GAS LTD.,MGL JUL 2060 PE,MGL25JUL24P2060,2024-07-25,400,0.05
NFO,nse_fo,BALKRISIND,46556,OPTSTK,PE,3480,BALKRISHNA IND. LTD,BALKRISIND JUL 3480 PE,BALKRISIND25JUL24P3480,2024-07-25,300,0.05
NFO,nse_fo,BALKRISIND,46557,OPTSTK,CE,3680,BALKRISHNA IND. LTD,BALKRISIND JUL 3680 CE,BALKRISIND25JUL24C3680,2024-07-25,300,0.05
NFO,nse_fo,NIFTYNXT50,46560,OPTIDX,PE,60500,NIFTYNXT50,NIFTYNXT50 30th AUG 60500 PE,NIFTYNXT5030AUG24P60500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46561,OPTIDX,CE,60600,NIFTYNXT50,NIFTYNXT50 30th AUG 60600 CE,NIFTYNXT5030AUG24C60600,2024-08-30,10,0.05
NFO,nse_fo,MGL,46569,OPTSTK,CE,2060,MAHANAGAR GAS LTD.,MGL AUG 2060 CE,MGL29AUG24C2060,2024-08-29,400,0.05
NFO,nse_fo,MGL,46570,OPTSTK,PE,2060,MAHANAGAR GAS LTD.,MGL AUG 2060 PE,MGL29AUG24P2060,2024-08-29,400,0.05
NFO,nse_fo,NIFTYNXT50,46571,OPTIDX,PE,60600,NIFTYNXT50,NIFTYNXT50 30th AUG 60600 PE,NIFTYNXT5030AUG24P60600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46572,OPTIDX,CE,60700,NIFTYNXT50,NIFTYNXT50 30th AUG 60700 CE,NIFTYNXT5030AUG24C60700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46574,OPTIDX,PE,60700,NIFTYNXT50,NIFTYNXT50 30th AUG 60700 PE,NIFTYNXT5030AUG24P60700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46575,OPTIDX,CE,60800,NIFTYNXT50,NIFTYNXT50 30th AUG 60800 CE,NIFTYNXT5030AUG24C60800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46578,OPTIDX,PE,60800,NIFTYNXT50,NIFTYNXT50 30th AUG 60800 PE,NIFTYNXT5030AUG24P60800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46579,OPTIDX,CE,60900,NIFTYNXT50,NIFTYNXT50 30th AUG 60900 CE,NIFTYNXT5030AUG24C60900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46580,OPTIDX,PE,60900,NIFTYNXT50,NIFTYNXT50 30th AUG 60900 PE,NIFTYNXT5030AUG24P60900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46581,OPTIDX,CE,61000,NIFTYNXT50,NIFTYNXT50 30th AUG 61000 CE,NIFTYNXT5030AUG24C61000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46594,OPTIDX,PE,61000,NIFTYNXT50,NIFTYNXT50 30th AUG 61000 PE,NIFTYNXT5030AUG24P61000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46595,OPTIDX,CE,61100,NIFTYNXT50,NIFTYNXT50 30th AUG 61100 CE,NIFTYNXT5030AUG24C61100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46606,OPTIDX,PE,61100,NIFTYNXT50,NIFTYNXT50 30th AUG 61100 PE,NIFTYNXT5030AUG24P61100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46607,OPTIDX,CE,61200,NIFTYNXT50,NIFTYNXT50 30th AUG 61200 CE,NIFTYNXT5030AUG24C61200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46608,OPTIDX,PE,61200,NIFTYNXT50,NIFTYNXT50 30th AUG 61200 PE,NIFTYNXT5030AUG24P61200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46609,OPTIDX,CE,61300,NIFTYNXT50,NIFTYNXT50 30th AUG 61300 CE,NIFTYNXT5030AUG24C61300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46620,OPTIDX,PE,61300,NIFTYNXT50,NIFTYNXT50 30th AUG 61300 PE,NIFTYNXT5030AUG24P61300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46621,OPTIDX,CE,61400,NIFTYNXT50,NIFTYNXT50 30th AUG 61400 CE,NIFTYNXT5030AUG24C61400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46622,OPTIDX,PE,61400,NIFTYNXT50,NIFTYNXT50 30th AUG 61400 PE,NIFTYNXT5030AUG24P61400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46629,OPTIDX,CE,61500,NIFTYNXT50,NIFTYNXT50 30th AUG 61500 CE,NIFTYNXT5030AUG24C61500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46630,OPTIDX,PE,61500,NIFTYNXT50,NIFTYNXT50 30th AUG 61500 PE,NIFTYNXT5030AUG24P61500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46631,OPTIDX,CE,61600,NIFTYNXT50,NIFTYNXT50 30th AUG 61600 CE,NIFTYNXT5030AUG24C61600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46632,OPTIDX,PE,61600,NIFTYNXT50,NIFTYNXT50 30th AUG 61600 PE,NIFTYNXT5030AUG24P61600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46633,OPTIDX,CE,61700,NIFTYNXT50,NIFTYNXT50 30th AUG 61700 CE,NIFTYNXT5030AUG24C61700,2024-08-30,10,0.05
NFO,nse_fo,PFC,46645,OPTSTK,CE,570,POWER FIN CORP LTD.,PFC JUL 570 CE,PFC25JUL24C570,2024-07-25,1300,0.05
NFO,nse_fo,PFC,46646,OPTSTK,PE,570,POWER FIN CORP LTD.,PFC JUL 570 PE,PFC25JUL24P570,2024-07-25,1300,0.05
NFO,nse_fo,PFC,46647,OPTSTK,CE,590,POWER FIN CORP LTD.,PFC JUL 590 CE,PFC25JUL24C590,2024-07-25,1300,0.05
NFO,nse_fo,PFC,46648,OPTSTK,PE,590,POWER FIN CORP LTD.,PFC JUL 590 PE,PFC25JUL24P590,2024-07-25,1300,0.05
NFO,nse_fo,NIFTYNXT50,46649,OPTIDX,PE,61700,NIFTYNXT50,NIFTYNXT50 30th AUG 61700 PE,NIFTYNXT5030AUG24P61700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46652,OPTIDX,CE,61800,NIFTYNXT50,NIFTYNXT50 30th AUG 61800 CE,NIFTYNXT5030AUG24C61800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46653,OPTIDX,PE,61800,NIFTYNXT50,NIFTYNXT50 30th AUG 61800 PE,NIFTYNXT5030AUG24P61800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46654,OPTIDX,CE,61900,NIFTYNXT50,NIFTYNXT50 30th AUG 61900 CE,NIFTYNXT5030AUG24C61900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46659,OPTIDX,PE,61900,NIFTYNXT50,NIFTYNXT50 30th AUG 61900 PE,NIFTYNXT5030AUG24P61900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46660,OPTIDX,CE,62000,NIFTYNXT50,NIFTYNXT50 30th AUG 62000 CE,NIFTYNXT5030AUG24C62000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46661,OPTIDX,PE,62000,NIFTYNXT50,NIFTYNXT50 30th AUG 62000 PE,NIFTYNXT5030AUG24P62000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46662,OPTIDX,CE,62100,NIFTYNXT50,NIFTYNXT50 30th AUG 62100 CE,NIFTYNXT5030AUG24C62100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46664,OPTIDX,PE,62100,NIFTYNXT50,NIFTYNXT50 30th AUG 62100 PE,NIFTYNXT5030AUG24P62100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46669,OPTIDX,CE,62200,NIFTYNXT50,NIFTYNXT50 30th AUG 62200 CE,NIFTYNXT5030AUG24C62200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46670,OPTIDX,PE,62200,NIFTYNXT50,NIFTYNXT50 30th AUG 62200 PE,NIFTYNXT5030AUG24P62200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46681,OPTIDX,CE,62300,NIFTYNXT50,NIFTYNXT50 30th AUG 62300 CE,NIFTYNXT5030AUG24C62300,2024-08-30,10,0.05
NFO,nse_fo,POLYCAB,46682,OPTSTK,CE,7300,POLYCAB INDIA LIMITED,POLYCAB JUL 7300 CE,POLYCAB25JUL24C7300,2024-07-25,125,0.05
NFO,nse_fo,POLYCAB,46684,OPTSTK,PE,7300,POLYCAB INDIA LIMITED,POLYCAB JUL 7300 PE,POLYCAB25JUL24P7300,2024-07-25,125,0.05
NFO,nse_fo,NIFTYNXT50,46687,OPTIDX,PE,62300,NIFTYNXT50,NIFTYNXT50 30th AUG 62300 PE,NIFTYNXT5030AUG24P62300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46689,OPTIDX,CE,62400,NIFTYNXT50,NIFTYNXT50 30th AUG 62400 CE,NIFTYNXT5030AUG24C62400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46697,OPTIDX,PE,62400,NIFTYNXT50,NIFTYNXT50 30th AUG 62400 PE,NIFTYNXT5030AUG24P62400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46698,OPTIDX,CE,62500,NIFTYNXT50,NIFTYNXT50 30th AUG 62500 CE,NIFTYNXT5030AUG24C62500,2024-08-30,10,0.05
NFO,nse_fo,ESCORTS,46700,OPTSTK,CE,4280,ESCORTS KUBOTA LIMITED,ESCORTS JUL 4280 CE,ESCORTS25JUL24C4280,2024-07-25,275,0.05
NFO,nse_fo,NIFTYNXT50,46701,OPTIDX,PE,62500,NIFTYNXT50,NIFTYNXT50 30th AUG 62500 PE,NIFTYNXT5030AUG24P62500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46702,OPTIDX,CE,62600,NIFTYNXT50,NIFTYNXT50 30th AUG 62600 CE,NIFTYNXT5030AUG24C62600,2024-08-30,10,0.05
NFO,nse_fo,ESCORTS,46703,OPTSTK,PE,4280,ESCORTS KUBOTA LIMITED,ESCORTS JUL 4280 PE,ESCORTS25JUL24P4280,2024-07-25,275,0.05
NFO,nse_fo,NIFTYNXT50,46704,OPTIDX,PE,62600,NIFTYNXT50,NIFTYNXT50 30th AUG 62600 PE,NIFTYNXT5030AUG24P62600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46705,OPTIDX,CE,62700,NIFTYNXT50,NIFTYNXT50 30th AUG 62700 CE,NIFTYNXT5030AUG24C62700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46706,OPTIDX,PE,62700,NIFTYNXT50,NIFTYNXT50 30th AUG 62700 PE,NIFTYNXT5030AUG24P62700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46707,OPTIDX,CE,62800,NIFTYNXT50,NIFTYNXT50 30th AUG 62800 CE,NIFTYNXT5030AUG24C62800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46708,OPTIDX,PE,62800,NIFTYNXT50,NIFTYNXT50 30th AUG 62800 PE,NIFTYNXT5030AUG24P62800,2024-08-30,10,0.05
NFO,nse_fo,BEL,46713,OPTSTK,CE,315,BHARAT ELECTRONICS LTD,BEL JUL 315 CE,BEL25JUL24C315,2024-07-25,2850,0.05
NFO,nse_fo,BEL,46714,OPTSTK,PE,315,BHARAT ELECTRONICS LTD,BEL JUL 315 PE,BEL25JUL24P315,2024-07-25,2850,0.05
NFO,nse_fo,BEL,46715,OPTSTK,CE,350,BHARAT ELECTRONICS LTD,BEL JUL 350 CE,BEL25JUL24C350,2024-07-25,2850,0.05
NFO,nse_fo,BEL,46716,OPTSTK,PE,350,BHARAT ELECTRONICS LTD,BEL JUL 350 PE,BEL25JUL24P350,2024-07-25,2850,0.05
NFO,nse_fo,NIFTYNXT50,46717,OPTIDX,CE,62900,NIFTYNXT50,NIFTYNXT50 30th AUG 62900 CE,NIFTYNXT5030AUG24C62900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46719,OPTIDX,PE,62900,NIFTYNXT50,NIFTYNXT50 30th AUG 62900 PE,NIFTYNXT5030AUG24P62900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46720,OPTIDX,CE,63000,NIFTYNXT50,NIFTYNXT50 30th AUG 63000 CE,NIFTYNXT5030AUG24C63000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46721,OPTIDX,PE,63000,NIFTYNXT50,NIFTYNXT50 30th AUG 63000 PE,NIFTYNXT5030AUG24P63000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46722,OPTIDX,CE,63100,NIFTYNXT50,NIFTYNXT50 30th AUG 63100 CE,NIFTYNXT5030AUG24C63100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46731,OPTIDX,PE,63100,NIFTYNXT50,NIFTYNXT50 30th AUG 63100 PE,NIFTYNXT5030AUG24P63100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46732,OPTIDX,CE,63200,NIFTYNXT50,NIFTYNXT50 30th AUG 63200 CE,NIFTYNXT5030AUG24C63200,2024-08-30,10,0.05
NFO,nse_fo,BHARATFORG,46738,OPTSTK,CE,1860,BHARAT FORGE LTD,BHARATFORG JUL 1860 CE,BHARATFORG25JUL24C1860,2024-07-25,500,0.05
NFO,nse_fo,BHARATFORG,46739,OPTSTK,PE,1860,BHARAT FORGE LTD,BHARATFORG JUL 1860 PE,BHARATFORG25JUL24P1860,2024-07-25,500,0.05
NFO,nse_fo,NIFTYNXT50,46743,OPTIDX,PE,63200,NIFTYNXT50,NIFTYNXT50 30th AUG 63200 PE,NIFTYNXT5030AUG24P63200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46744,OPTIDX,CE,63300,NIFTYNXT50,NIFTYNXT50 30th AUG 63300 CE,NIFTYNXT5030AUG24C63300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46745,OPTIDX,PE,63300,NIFTYNXT50,NIFTYNXT50 30th AUG 63300 PE,NIFTYNXT5030AUG24P63300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46746,OPTIDX,CE,63400,NIFTYNXT50,NIFTYNXT50 30th AUG 63400 CE,NIFTYNXT5030AUG24C63400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46758,OPTIDX,PE,63400,NIFTYNXT50,NIFTYNXT50 30th AUG 63400 PE,NIFTYNXT5030AUG24P63400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46763,OPTIDX,CE,63500,NIFTYNXT50,NIFTYNXT50 30th AUG 63500 CE,NIFTYNXT5030AUG24C63500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46764,OPTIDX,PE,63500,NIFTYNXT50,NIFTYNXT50 30th AUG 63500 PE,NIFTYNXT5030AUG24P63500,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46765,OPTIDX,CE,63600,NIFTYNXT50,NIFTYNXT50 30th AUG 63600 CE,NIFTYNXT5030AUG24C63600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46766,OPTIDX,PE,63600,NIFTYNXT50,NIFTYNXT50 30th AUG 63600 PE,NIFTYNXT5030AUG24P63600,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46767,OPTIDX,CE,63700,NIFTYNXT50,NIFTYNXT50 30th AUG 63700 CE,NIFTYNXT5030AUG24C63700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46768,OPTIDX,PE,63700,NIFTYNXT50,NIFTYNXT50 30th AUG 63700 PE,NIFTYNXT5030AUG24P63700,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46773,OPTIDX,CE,63800,NIFTYNXT50,NIFTYNXT50 30th AUG 63800 CE,NIFTYNXT5030AUG24C63800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46784,OPTIDX,PE,63800,NIFTYNXT50,NIFTYNXT50 30th AUG 63800 PE,NIFTYNXT5030AUG24P63800,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46785,OPTIDX,CE,63900,NIFTYNXT50,NIFTYNXT50 30th AUG 63900 CE,NIFTYNXT5030AUG24C63900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46804,OPTIDX,PE,63900,NIFTYNXT50,NIFTYNXT50 30th AUG 63900 PE,NIFTYNXT5030AUG24P63900,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46807,OPTIDX,CE,64000,NIFTYNXT50,NIFTYNXT50 30th AUG 64000 CE,NIFTYNXT5030AUG24C64000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46808,OPTIDX,PE,64000,NIFTYNXT50,NIFTYNXT50 30th AUG 64000 PE,NIFTYNXT5030AUG24P64000,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46809,OPTIDX,CE,64100,NIFTYNXT50,NIFTYNXT50 30th AUG 64100 CE,NIFTYNXT5030AUG24C64100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46810,OPTIDX,PE,64100,NIFTYNXT50,NIFTYNXT50 30th AUG 64100 PE,NIFTYNXT5030AUG24P64100,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46811,OPTIDX,CE,64200,NIFTYNXT50,NIFTYNXT50 30th AUG 64200 CE,NIFTYNXT5030AUG24C64200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46817,OPTIDX,PE,64200,NIFTYNXT50,NIFTYNXT50 30th AUG 64200 PE,NIFTYNXT5030AUG24P64200,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46819,OPTIDX,CE,64300,NIFTYNXT50,NIFTYNXT50 30th AUG 64300 CE,NIFTYNXT5030AUG24C64300,2024-08-30,10,0.05
NFO,nse_fo,EICHERMOT,46820,FUTSTK,XX,-1,EICHER MOTORS LTD,EICHERMOT JUL FUT,EICHERMOT25JUL24F,2024-07-25,175,0.05
NFO,nse_fo,ESCORTS,46821,FUTSTK,XX,-1,ESCORTS KUBOTA LIMITED,ESCORTS JUL FUT,ESCORTS25JUL24F,2024-07-25,275,0.05
NFO,nse_fo,EXIDEIND,46823,FUTSTK,XX,-1,EXIDE INDUSTRIES LTD,EXIDEIND JUL FUT,EXIDEIND25JUL24F,2024-07-25,1800,0.05
NFO,nse_fo,FEDERALBNK,46832,FUTSTK,XX,-1,FEDERAL BANK LTD,FEDERALBNK JUL FUT,FEDERALBNK25JUL24F,2024-07-25,5000,0.01
NFO,nse_fo,GAIL,46833,FUTSTK,XX,-1,GAIL (INDIA) LTD,GAIL JUL FUT,GAIL25JUL24F,2024-07-25,4575,0.01
NFO,nse_fo,GLENMARK,46834,FUTSTK,XX,-1,GLENMARK PHARMACEUTICALS,GLENMARK JUL FUT,GLENMARK25JUL24F,2024-07-25,725,0.05
NFO,nse_fo,GMRINFRA,46835,FUTSTK,XX,-1,GMR AIRPORTS INFRA LTD,GMRINFRA JUL FUT,GMRINFRA25JUL24F,2024-07-25,11250,0.01
NFO,nse_fo,GNFC,46836,FUTSTK,XX,-1,GUJ NAR VAL FER & CHEM L,GNFC JUL FUT,GNFC25JUL24F,2024-07-25,1300,0.05
NFO,nse_fo,DALBHARAT,46837,FUTSTK,XX,-1,DALMIA BHARAT LIMITED,DALBHARAT AUG FUT,DALBHARAT29AUG24F,2024-08-29,275,0.05
NFO,nse_fo,DEEPAKNTR,46838,FUTSTK,XX,-1,DEEPAK NITRITE LTD,DEEPAKNTR AUG FUT,DEEPAKNTR29AUG24F,2024-08-29,300,0.05
NFO,nse_fo,DIVISLAB,46839,FUTSTK,XX,-1,DIVI S LABORATORIES LTD,DIVISLAB AUG FUT,DIVISLAB29AUG24F,2024-08-29,200,0.05
NFO,nse_fo,DIXON,46840,FUTSTK,XX,-1,DIXON TECHNO (INDIA) LTD,DIXON AUG FUT,DIXON29AUG24F,2024-08-29,100,0.05
NFO,nse_fo,DLF,46843,FUTSTK,XX,-1,DLF LIMITED,DLF AUG FUT,DLF29AUG24F,2024-08-29,825,0.05
NFO,nse_fo,DRREDDY,46844,FUTSTK,XX,-1,DR. REDDY S LABORATORIES,DRREDDY AUG FUT,DRREDDY29AUG24F,2024-08-29,125,0.05
NFO,nse_fo,EICHERMOT,46845,FUTSTK,XX,-1,EICHER MOTORS LTD,EICHERMOT AUG FUT,EICHERMOT29AUG24F,2024-08-29,175,0.05
NFO,nse_fo,ESCORTS,46846,FUTSTK,XX,-1,ESCORTS KUBOTA LIMITED,ESCORTS AUG FUT,ESCORTS29AUG24F,2024-08-29,275,0.05
NFO,nse_fo,NIFTYNXT50,46847,OPTIDX,PE,64300,NIFTYNXT50,NIFTYNXT50 30th AUG 64300 PE,NIFTYNXT5030AUG24P64300,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46848,OPTIDX,CE,64400,NIFTYNXT50,NIFTYNXT50 30th AUG 64400 CE,NIFTYNXT5030AUG24C64400,2024-08-30,10,0.05
NFO,nse_fo,NIFTYNXT50,46850,OPTIDX,PE,64400,NIFTYNXT50,NIFTYNXT50 30th AUG 64400 PE,NIFTYNXT5030AUG24P64400,2024-08-30,10,0.05
